timestamp,gpu_index,gpu_name,memory_used_mb,memory_total_mb,memory_pct,utilization_pct,temperature_c
2026-06-12T04:49:24Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:24Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:49:30Z,0,NVIDIA A40,34599,46068,75,100,72
2026-06-12T04:49:30Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:30Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:49:30Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:30Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:49:36Z,0,NVIDIA A40,34599,46068,75,0,64
2026-06-12T04:49:36Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:36Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:49:36Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:36Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:49:42Z,0,NVIDIA A40,34599,46068,75,0,62
2026-06-12T04:49:42Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:42Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:49:42Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:42Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:49:48Z,0,NVIDIA A40,34599,46068,75,0,61
2026-06-12T04:49:48Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:48Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:49:48Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:48Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:49:54Z,0,NVIDIA A40,34599,46068,75,100,68
2026-06-12T04:49:54Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:54Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:49:54Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:49:54Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:00Z,0,NVIDIA A40,34599,46068,75,100,70
2026-06-12T04:50:00Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:00Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:50:00Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:00Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:06Z,0,NVIDIA A40,34599,46068,75,100,71
2026-06-12T04:50:06Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:06Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:50:06Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:06Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:12Z,0,NVIDIA A40,34599,46068,75,100,71
2026-06-12T04:50:12Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:12Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:50:12Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:12Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:18Z,0,NVIDIA A40,34599,46068,75,0,63
2026-06-12T04:50:18Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:18Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:50:18Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:18Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:24Z,0,NVIDIA A40,34599,46068,75,0,61
2026-06-12T04:50:24Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:24Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:50:24Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:24Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:30Z,0,NVIDIA A40,34599,46068,75,100,64
2026-06-12T04:50:30Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:30Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:50:30Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:30Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:36Z,0,NVIDIA A40,34599,46068,75,100,70
2026-06-12T04:50:36Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:36Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:50:36Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:36Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:42Z,0,NVIDIA A40,34599,46068,75,100,71
2026-06-12T04:50:42Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:42Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:50:42Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:42Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:48Z,0,NVIDIA A40,34599,46068,75,100,72
2026-06-12T04:50:48Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:48Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:50:48Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:48Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:50:54Z,0,NVIDIA A40,34599,46068,75,0,65
2026-06-12T04:50:54Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:54Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:50:54Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:50:54Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:00Z,0,NVIDIA A40,34599,46068,75,0,62
2026-06-12T04:51:00Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:00Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:51:00Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:00Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:06Z,0,NVIDIA A40,34599,46068,75,0,61
2026-06-12T04:51:06Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:06Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:51:06Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:06Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:12Z,0,NVIDIA A40,34599,46068,75,100,67
2026-06-12T04:51:12Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:12Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:51:12Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:12Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:18Z,0,NVIDIA A40,34599,46068,75,100,70
2026-06-12T04:51:18Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:18Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:51:18Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:18Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:24Z,0,NVIDIA A40,34599,46068,75,100,71
2026-06-12T04:51:24Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:24Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:51:24Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:24Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:30Z,0,NVIDIA A40,34599,46068,75,100,72
2026-06-12T04:51:30Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:30Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:51:30Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:30Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:37Z,0,NVIDIA A40,34599,46068,75,0,64
2026-06-12T04:51:37Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:37Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:51:37Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:37Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:43Z,0,NVIDIA A40,34599,46068,75,0,62
2026-06-12T04:51:43Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:43Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:51:43Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:43Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:49Z,0,NVIDIA A40,34599,46068,75,0,61
2026-06-12T04:51:49Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:49Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:51:49Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:49Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:51:55Z,0,NVIDIA A40,34599,46068,75,100,69
2026-06-12T04:51:55Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:55Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:51:55Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:51:55Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:52:01Z,0,NVIDIA A40,42391,46068,92,28,66
2026-06-12T04:52:01Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:01Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:01Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:01Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:52:07Z,0,NVIDIA A40,42391,46068,92,100,71
2026-06-12T04:52:07Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:07Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:07Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:07Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:52:13Z,0,NVIDIA A40,42391,46068,92,100,70
2026-06-12T04:52:13Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:13Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:13Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:13Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:52:19Z,0,NVIDIA A40,42391,46068,92,0,63
2026-06-12T04:52:19Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:19Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:52:19Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:19Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:52:25Z,0,NVIDIA A40,42391,46068,92,0,62
2026-06-12T04:52:25Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:25Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:52:25Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:25Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:52:31Z,0,NVIDIA A40,42391,46068,92,99,64
2026-06-12T04:52:31Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:31Z,2,NVIDIA A40,3,46068,0,0,34
2026-06-12T04:52:31Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:31Z,4,NVIDIA A40,3,46068,0,0,38
2026-06-12T04:52:37Z,0,NVIDIA A40,42391,46068,92,100,70
2026-06-12T04:52:37Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:37Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:37Z,3,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:52:37Z,4,NVIDIA A40,3,46068,0,0,38
2026-06-12T04:52:43Z,0,NVIDIA A40,42391,46068,92,100,71
2026-06-12T04:52:43Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:43Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:43Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:43Z,4,NVIDIA A40,3,46068,0,0,38
2026-06-12T04:52:49Z,0,NVIDIA A40,42391,46068,92,100,72
2026-06-12T04:52:49Z,1,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:49Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:49Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:49Z,4,NVIDIA A40,3,46068,0,0,38
2026-06-12T04:52:55Z,0,NVIDIA A40,42391,46068,92,0,65
2026-06-12T04:52:55Z,1,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:55Z,2,NVIDIA A40,3,46068,0,0,35
2026-06-12T04:52:55Z,3,NVIDIA A40,3,46068,0,0,36
2026-06-12T04:52:55Z,4,NVIDIA A40,3,46068,0,0,37
2026-06-12T04:53:01Z,0,NVIDIA A40,42391,46068,92,0,62
